Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
aidramalabs_pulse0,Shape of Desire,Shape of Desire,58,ID 7656900574033515538,Mist Survival: Secret Heiress,迷雾求生：秘密女继承人,2026-06-30 03:29:23,60,477832,4346,72.4,是 / Yes,Mistaken Identities、Action、Fantasy,错误的身份、行动、奇幻,Mist Survival: Secret Heiress,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,59,ID 7653508848300594184,Don't Tell My Brother,别告诉我兄弟,2026-06-21 00:07:34,36,20517396,3487,58.1,是 / Yes,City、Romantic Complications、dark romance,城市、浪漫并发症、黑暗浪漫,Don't Tell My Brother,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,60,ID 7653462004560417800,Contract with the Lycan Emperor,与狼人皇帝的契约,2026-06-20 21:05:45,30,1966879,2756,45.9,是 / Yes,Werewolf、Forced Love、dark romance,狼人、强迫的爱、黑暗浪漫,Contract with the Lycan Emperor,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,61,ID 7643241607965479952,Dangerous Deal: The Mafia Boss's Contract Doctor,危险交易：黑手党老大的合同医生,2026-06-29 23:39:18,33,778452,2105,35.1,是 / Yes,Contract Lovers、Medical Drama、City,合约爱好者、医疗剧、城市,Dangerous Deal: The Mafia Boss's Contract Doctor,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,62,ID 7655348854824571911,Love Lands at Dawn,爱在黎明降临,2026-06-25 23:06:04,40,365918,4651,77.5,是 / Yes,Romantic Complications、Family Feud、Love Triangle,浪漫并发症、家庭恩怨、三角恋,Love Lands at Dawn,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,63,ID 7654250756618621959,The King's Regret: Rise of the Thorns,国王的遗憾：荆棘崛起,2026-06-23 00:04:57,40,783139,2820,47.0,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,The King's Regret: Rise of the Thorns,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,64,ID 7655363802367677447,The Outcast and Her Hound: No Mercy,流浪者和她的猎犬：无情,2026-06-26 00:05:46,42,7184564,2648,44.1,是 / Yes,Family Feud、Family & Ethics,家庭恩怨、家庭与道德,The Outcast and Her Hound: No Mercy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,65,ID 7653725469002503175,The Masked Duke's Pampered Wife,蒙面公爵的宠妻,2026-06-21 14:06:30,36,773425,2131,35.5,是 / Yes,Family Feud、Redemption、Romantic Complications,家庭恩怨、赎回、浪漫并发症,The Masked Duke's Pampered Wife,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,66,ID 7655348488255230983,The Crown Beneath the Maid Uniform,女仆服下的王冠,2026-06-26 02:20:47,36,7494977,2456,40.9,是 / Yes,Revenge、Family Feud、Reconciliation,复仇、家庭恩怨、和解,The Crown Beneath the Maid Uniform,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,67,ID 7653523850294154247,He Traded My Love for Her Life,他用我的爱换了她的生命,2026-06-21 01:03:57,30,799987,1738,29.0,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,He Traded My Love for Her Life,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,68,ID 7654265853839528978,The Billionaire's Shield,亿万富翁的盾牌,2026-06-23 01:05:09,30,796884,2337,39.0,是 / Yes,Superior and Inferior、Romantic Complications、City,强弱逆袭、浪漫并发症、城市,The Billionaire's Shield,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,69,ID 7655333029988389895,The Supreme Commander's Guard,最高统帅卫队,2026-06-25 22:04:33,30,446708,1819,30.3,是 / Yes,Contract Lovers、Revenge、Family Feud,合约爱好者、复仇、家庭恩怨,The Supreme Commander's Guard,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,70,ID 7655333162884813842,I Ate A Meteorite For Her,我为她吃了一块陨石,2026-06-25 22:06:57,25,362148,1646,27.4,是 / Yes,Action、Fantasy、Lost Child,行动、奇幻、丢失的孩子,I Ate A Meteorite For Her,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,71,ID 7653725093046031367,My Two Campus Princes Won't Leave Me Alone,我的两个校园王子不会丢下我一个人,2026-06-21 14:04:56,32,825200,2205,36.8,是 / Yes,Romantic Complications、Childhood Sweethearts,浪漫并发症、青梅竹马,My Two Campus Princes Won't Leave Me Alone,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,72,ID 7653725109156549650,Bound by Scent: The Don's Fake Bride,被气味所束缚：唐的假新娘,2026-06-21 14:06:51,40,18560884,3007,50.1,是 / Yes,Forced Love、Family Feud、Mistaken Identities,强迫的爱、家庭恩怨、错误的身份,Bound by Scent: The Don's Fake Bride,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,73,ID 7654250859005613063,Frost Blooms for Her,霜花为她绽放,2026-06-23 00:05:25,28,1994366,2290,38.2,是 / Yes,Royal Palace、Revealed Crush、Romantic Complications,皇宫、揭露暗恋、浪漫并发症,She cries roses. He breathes winter. One kiss blooms a city and erases one of them forever. Will they dare to fall?,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,74,ID 7655363678862136327,The Filler Wife,填充物的妻子,2026-06-26 00:03:41,50,26267409,4103,68.4,是 / Yes,Mistaken Identities、First Love & Substitute、Family Feud,错误的身份、初恋与替身、家庭恩怨,They married her to keep a seat warm for another woman—then learned she was the floor the whole empire stood on.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,75,ID 7653724713625523207,"Mocked by Everyone, I Made the Billionaire Heir Kneel",被众人嘲笑，我让亿万富翁继承人下跪,2026-06-21 14:08:59,39,6498196,3324,55.4,是 / Yes,Revenge、Mistaken Identities、Family Feud,复仇、错误的身份、家庭恩怨,"Mocked by Everyone, I Made the Billionaire Heir Kneel",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,76,ID 7653724830931522567,Broke Peach Barbie,破碎的桃子芭比,2026-06-21 14:03:51,30,839322,2066,34.4,是 / Yes,Romantic Complications、City、Reconciliation,浪漫并发症、城市、和解,Broke Peach Barbie,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,77,ID 7654451483257099282,The Queen Who Bought His Empire,买下帝国的女王,2026-06-23 13:03:53,35,1615709,2124,35.4,是 / Yes,Married Life、Family Feud,婚姻生活、家庭恩怨,The Queen Who Bought His Empire,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,78,ID 7656863316177998856,The Duke's Private Wing,公爵的私人翼楼,2026-06-30 01:04:40,30,775714,2640,44.0,是 / Yes,Romantic Complications、Family Feud、Mistaken Identities,浪漫并发症、家庭恩怨、错误的身份,"In a sealed Victorian manor, a governess reads love letters to a blind duke—until she realizes every letter was written to her, and he was never blind at all.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,79,ID 7655379136394941447,The Runaway Oracle,逃跑的神谕者,2026-06-26 01:03:35,36,866442,2351,39.2,是 / Yes,Redemption、Royal Palace、Adventure,赎回、皇宫、冒险,The Runaway Oracle,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,80,ID 7645854577127887890,The Disabled Billionaire's Maid Substitute,残疾亿万富翁的女佣替身,2026-06-29 23:38:53,31,517068,1576,26.3,是 / Yes,Contract Lovers、Married Life、Family Feud,合约爱好者、婚姻生活、家庭恩怨,"A mind-reading bride falls for her cruel, disabled husband in a fake marriage.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,81,ID 7655348887120794631,"Switched at Birth, Back for Revenge",出生时改变，为了复仇而回来,2026-06-25 23:07:51,32,8253296,2621,43.7,是 / Yes,Real/Fake Heir/Heiress、Family Feud、Lost Child,真/假继承人/女继承人、家庭恩怨、丢失的孩子,"Switched at Birth, Back for Revenge",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,82,ID 7656863313392866312,The Dragon's Forbidden Bride,龙的禁忌新娘,2026-06-30 01:02:56,30,4369343,2434,40.6,是 / Yes,Mistaken Identities、Romantic Complications、Cultivation,错误的身份、浪漫并发症、栽培,"She was sent to die for a dragon, but the beast bleeds only when she's cold, and the crown that damned him still beats inside her veins.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,83,ID 7653493274531009543,"Two Princes, One Crown, One Cinderella",两个王子，一顶王冠，一个灰姑娘,2026-06-20 23:05:25,34,817026,2556,42.6,是 / Yes,Family Feud、Love Triangle、Romantic Complications,家庭恩怨、三角恋、浪漫并发症,"Two Princes, One Crown, One Cinderella",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,84,ID 7653755513842488327,Error 404: Love Not Found — Until You,错误404：未找到爱——直到你,2026-06-21 16:03:02,40,558489,2638,44.0,是 / Yes,Mystery、Fantasy、Reconciliation,神秘、奇幻、和解,Error 404: Love Not Found — Until You,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,85,ID 7653755625713128466,The One I Loved Was Never You,我爱过的人从来都不是你,2026-06-21 16:03:23,35,4333157,2458,41.0,是 / Yes,Contract Lovers、Married Life、Family Feud,合约爱好者、婚姻生活、家庭恩怨,The One I Loved Was Never You,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,86,ID 7655348876857316370,She Stole My DNA,她偷了我的 DNA,2026-06-25 23:06:13,35,5307603,3035,50.6,是 / Yes,Betrayal、Family Feud,背叛、家庭恩怨,She Stole My DNA,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,87,ID 7640578870303020050,My Stepbrother's Obsession,我继兄弟的痴迷,2026-06-29 23:37:12,30,29288395,1966,32.8,是 / Yes,Family Feud、Family & Ethics、dark romance,家庭恩怨、家庭与道德、黑暗浪漫,He hunts his own kin,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,88,ID 7655332934920115207,She Watched Through My Eyes,她通过我的眼睛观察,2026-06-25 22:09:34,30,768598,2601,43.4,是 / Yes,Workplace、Mystery、Superior and Inferior,职场、神秘、强弱逆袭,She Watched Through My Eyes,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,89,ID 7653493484095640594,The Ghost BFF’s Revenge: Outsmarting My Billionaire Ex,幽灵好友的复仇：智胜我的亿万富翁前任,2026-06-20 23:05:21,40,2114190,2239,37.3,是 / Yes,Married Life、Fantasy,婚姻生活、奇幻,The Ghost BFF’s Revenge: Outsmarting My Billionaire Ex,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,90,ID 7655333357219370002,Dad Sold Me to My Mate,爸爸把我卖给了我的伴侣,2026-06-25 22:06:01,37,2322829,2828,47.1,是 / Yes,dark romance、Forced Love、Werewolf,黑暗浪漫、强迫的爱、狼人,Dad Sold Me to My Mate,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,91,ID 7645787685583541269,His Brother's Best Friend,他兄弟最好的朋友,2026-06-29 23:41:55,34,8737930,2650,44.2,是 / Yes,Rural Area、Friends to Lovers、Romantic Complications,乡村、朋友到恋人、浪漫并发症,His Brother's Best Friend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,92,ID 7653786465352553479,Mafia Heiress,黑手党女继承人,2026-06-21 18:03:19,31,3822777,2244,37.4,是 / Yes,Contract Lovers、Family Disputes、Family Feud,合约爱好者、家庭纠纷、家庭恩怨,"Elena escapes mafia control, fights enemies and gains true love with Dante.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,93,ID 7653647414452491272,"Daddy, You Lost Your Little Princess",爸爸，你失去了你的小公主,2026-06-21 09:11:13,50,186105371,3882,64.7,是 / Yes,Challenge/Quests in Game、Lost Child、Family & Ethics,游戏中的挑战/任务、丢失的孩子、家庭与道德,"Daddy, You Lost Your Little Princess",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,94,ID 7653725418834662408,The Exiled Alpha's Twin Secrets,被放逐的阿尔法的双胞胎秘密,2026-06-21 14:06:08,26,3357997,1709,28.5,是 / Yes,Romantic Complications、Werewolf、Contract Lovers,浪漫并发症、狼人、合约爱好者,The Exiled Alpha's Twin Secrets,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,95,ID 7655348495326548999,No Mercy for My Brother,对我的兄弟没有怜悯,2026-06-25 23:04:53,45,916546,3516,58.6,是 / Yes,Reconciliation、Revenge、Family Feud,和解、复仇、家庭恩怨,No Mercy for My Brother,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,96,ID 7653509431358985224,THE LIGHT WE KEEP,我们保留的光,2026-06-21 00:09:45,40,2382888,4513,75.2,是 / Yes,Romantic Complications、Contract Lovers、Family Feud,浪漫并发症、合约爱好者、家庭恩怨,THE LIGHT WE KEEP,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,97,ID 7653786554829296648,The Man Who Kept Me,留住我的男人,2026-06-21 18:03:29,33,7569387,3582,59.7,是 / Yes,dark romance、Forced Love、Family Feud,黑暗浪漫、强迫的爱、家庭恩怨,The Man Who Kept Me,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,98,ID 7656900433889399826,No.7 After Dark,No.7 天黑后,2026-06-30 03:28:53,36,795869,2620,43.7,是 / Yes,Sports、City、Contract Lovers,运动的、城市、合约爱好者,No.7 After Dark,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,99,ID 7655348381271643144,The Prince Who Bloomed in Winter,冬日绽放的王子,2026-06-25 23:04:10,30,846714,2766,46.1,是 / Yes,Redemption、Romantic Complications、Royal Palace,赎回、浪漫并发症、皇宫,She was sold to marry an ice statue prince,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,100,ID 7653477636433351698,The Billionaire Queen's Return,亿万富翁女王归来,2026-06-20 22:06:43,30,3810702,1721,28.7,是 / Yes,Revenge、Family Feud、Reconciliation,复仇、家庭恩怨、和解,The Billionaire Queen's Return,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,101,ID 7650348114964108296,The Fighter's Private Healer,战士的私人治疗师,2026-06-12 11:42:39,30,6712757,1796,29.9,是 / Yes,Betrayal、City、Superior and Inferior,背叛、城市、强弱逆袭,The Fighter's Private Healer,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,102,ID 7650347923011621906,Sweet Fall for the Alpha Boss,Alpha Boss 的甜蜜堕落,2026-06-12 11:40:27,30,9596111,1689,28.1,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,Sweet Fall for the Alpha Boss,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,103,ID 7649219292298482695,Gacha Queen：My Ex-Husband's Ruin,扭蛋女王：前夫的毁灭,2026-06-10 23:59:24,25,794001,2103,35.0,是 / Yes,Mistaken Identities、Family Feud、Revenge,错误的身份、家庭恩怨、复仇,Gacha Queen：My Ex-Husband's Ruin,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,104,ID 7650347051070362631,The Eden Ark: Bow to the Botanist,伊甸方舟：向植物学家鞠躬,2026-06-12 11:37:46,50,392420,3636,60.6,是 / Yes,Revenge、Challenge/Quests in Game、Superior and Inferior,复仇、游戏中的挑战/任务、强弱逆袭,The Eden Ark: Bow to the Botanist,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
