Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
aidramalabs_pulse0,Shape of Desire,Shape of Desire,60,ID 7657992461373068296,The Lie She Breathes,她呼吸的谎言,2026-07-03 02:04:52,35,645320,1982,33.0,是 / Yes,City、Mystery,城市、神秘,The Lie She Breathes,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,61,ID 7656972635120948231,"Two Rival CEOs, One Assistant",两名竞争对手首席执行官，一名助理,2026-06-30 08:09:01,30,875006,2164,36.1,是 / Yes,Romantic Complications、Family Feud、Love Triangle,浪漫并发症、家庭恩怨、三角恋,"She signed two contracts with two enemies who used to be brothers. Now they fight over her coffee, her weekend, her lips—and the secret that broke them seven years ago wears her face.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,62,ID 7661912619259335696,My Fake Husband Fell,我的假丈夫堕落了,2026-07-13 15:39:50,33,252888,3440,57.3,是 / Yes,Love After Marriage、Romantic Complications、Family Feud,婚后的爱情、浪漫并发症、家庭恩怨,My Fake Husband Fell,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,63,ID 7661915784247022609,The Office Loser's Revenge,办公室失败者的复仇,2026-07-13 15:52:10,36,99060,2212,36.9,是 / Yes,Revenge、Superior and Inferior、Workplace,复仇、强弱逆袭、职场,The Office Loser's Revenge,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,64,ID 7657141627001213970,"He Faked His Death, I Stole His Empire",他伪造了他的死亡，我偷走了他的帝国,2026-06-30 19:03:03,47,2538373,4890,81.5,是 / Yes,Forced Love、Family Feud、dark romance,强迫的爱、家庭恩怨、黑暗浪漫,"From a terrified waitress to a lethal mafia matriarch: she was kidnapped by the devil himself, but he ended up bowing at her feet.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,65,ID 7657992735731766279,My Secret Son with the Billionaire Enemy,我的秘密儿子与亿万富翁敌人,2026-07-03 02:06:09,60,893692,5547,92.5,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,My Secret Son with the Billionaire Enemy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,66,ID 7660501446428791816,My Secret Son with the Billionaire Enemy,我的秘密儿子与亿万富翁敌人,2026-07-09 20:23:08,60,828268,5530,92.2,是 / Yes,Romantic Complications、Family Feud、Reconciliation,浪漫并发症、家庭恩怨、和解,My Secret Son with the Billionaire Enemy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,67,ID 7661912834166510593,"Master by Day, Lover by Night",白天是主人，晚上是情人,2026-07-13 15:40:44,30,318659,1906,31.8,是 / Yes,Mistaken Identities、Family Feud、Romantic Complications,错误的身份、家庭恩怨、浪漫并发症,"Master by Day, Lover by Night",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,68,ID 7657993004066542600,The Sparrow and the Flame,麻雀与火焰,2026-07-03 02:06:10,36,777973,2280,38.0,是 / Yes,Action、Mistaken Identities、City,行动、错误的身份、城市,The Sparrow and the Flame,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,69,ID 7661913156511388673,"Three Men, One Broken Love System",三个人，一个失恋系统,2026-07-13 15:45:13,50,378224,6271,104.5,是 / Yes,Family Feud、Reconciliation、Romantic Complications,家庭恩怨、和解、浪漫并发症,"Three Men, One Broken Love System",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,70,ID 7658255072895325191,Kidnapped by the Wolf King,被狼王绑架,2026-07-03 19:03:59,51,13729221,3673,61.2,是 / Yes,Werewolf、Enemies to Lovers、Forced Love,狼人、从敌人到恋人、强迫的爱,Kidnapped by the Wolf King,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,71,ID 7658100317317469202,Beneath the Ice The Captain’s Fake Boyfriend,冰下船长的假男友,2026-07-03 09:03:23,7,8811077,2876,47.9,是 / Yes,Romantic Complications、Contract Lovers,浪漫并发症、合约爱好者,Beneath the Ice The Captain’s Fake Boyfriend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,72,ID 7661915789754422289,The Girl Who Didn’t Exist,不存在的女孩,2026-07-13 15:52:10,30,105450,3015,50.2,是 / Yes,Mystery、City,神秘、城市,The Girl Who Didn’t Exist,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,73,ID 7661913023229514753,Mafia's Blind Vendetta Bride,黑手党的盲目仇杀新娘,2026-07-13 15:41:33,45,315008,3333,55.5,是 / Yes,Contract Lovers、Family Feud、Romantic Complications,合约爱好者、家庭恩怨、浪漫并发症,Mafia's Blind Vendetta Bride,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,74,ID 7661146562446758933,I Married the Wrong Billionaire,我嫁错了亿万富翁,2026-07-11 14:11:01,59,2149343,4908,81.8,是 / Yes,Love After Marriage、Romantic Complications、Family Feud,婚后的爱情、浪漫并发症、家庭恩怨,I Married the Wrong Billionaire,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,75,ID 7657992426237334536,Sin and Sanctuary,罪恶与庇护所,2026-07-03 02:07:32,34,877374,2915,48.6,是 / Yes,City、Contract Lovers、Forced Love,城市、合约爱好者、强迫的爱,Sin and Sanctuary,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,76,ID 7657992497347728391,The Christian Boy's Secret,基督徒男孩的秘密,2026-07-03 02:05:03,46,871052,3620,60.3,是 / Yes,Friends to Lovers、Romantic Complications,朋友到恋人、浪漫并发症,The Christian Boy's Secret,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,77,ID 7658100382505227272,Claimed by My Dead Mate's Uncle,被我死去的伙伴的叔叔认领,2026-07-03 09:03:37,30,8677365,1752,29.2,是 / Yes,Age Gap/Older Boyfriend、Forced Love、Werewolf,年龄差距/年长的男朋友、强迫的爱、狼人,Claimed by My Dead Mate's Uncle,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,78,ID 7661912608966104081,Fell for my mafia professor all episodes,爱上我的黑手党教授所有剧集,2026-07-13 15:42:16,68,323326,4615,76.9,是 / Yes,Mistaken Identities、Family Feud、Romantic Complications,错误的身份、家庭恩怨、浪漫并发症,Fell for my mafia professor all episodes,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,79,ID 7661912873517798401,Bound to My Billionaire Rival,与我的亿万富翁竞争对手绑定,2026-07-13 15:44:04,40,327456,2583,43.0,是 / Yes,Enemies to Lovers、Forced Love、Family Feud,从敌人到恋人、强迫的爱、家庭恩怨,Bound to My Billionaire Rival,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,80,ID 7661912562119873537,I Woke Up Naked With My Mortal Enemy,我醒来时赤身裸体，与我的死敌在一起,2026-07-13 15:44:20,30,219204,3089,51.5,是 / Yes,City、Reconciliation、Romantic Complications,城市、和解、浪漫并发症,I Woke Up Naked With My Mortal Enemy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,81,ID 7657992598484816904,Unbroken Chains,不间断的锁链,2026-07-03 02:05:23,31,873849,2094,34.9,是 / Yes,Family Feud、Reconciliation、Married Life,家庭恩怨、和解、婚姻生活,Captive Maya marries Kael; they uncover a shared tragedy and defeat vicious foes.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,82,ID 7661912845591811089,Sleeping with Dad's Best Friend,和爸爸最好的朋友一起睡觉,2026-07-13 15:44:45,40,347595,3012,50.2,是 / Yes,Family & Ethics、Age Gap/Older Boyfriend、Family Feud,家庭与道德、年龄差距/年长的男朋友、家庭恩怨,Sleeping with Dad's Best Friend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,83,ID 7661912475771606033,I Was Paid $50 Million to Save Him—Then I Fell for Him,我花了 5000 万美元来拯救他——然后我爱上了他,2026-07-13 15:39:21,32,163668,2610,43.5,是 / Yes,Family & Ethics、Family Feud、Contract Lovers,家庭与道德、家庭恩怨、合约爱好者,I Was Paid $50 Million to Save Him—Then I Fell for Him,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,84,ID 7658023262781772818,Claimed by the Alpha King’s Shadow,被阿尔法王之影占领,2026-07-03 04:08:33,31,6979130,3637,60.6,是 / Yes,Mistaken Identities、Romantic Complications、City,错误的身份、浪漫并发症、城市,Claimed by the Alpha King’s Shadow,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,85,ID 7661912470512227345,The Girl Who Don't Exist,不存在的女孩,2026-07-13 15:39:17,30,91605,3015,50.2,是 / Yes,Mystery、City,神秘、城市,The Girl Who Don't Exist,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,86,ID 7657992969923974152,Satan Sent Me a Hell Puppy,撒旦送给我一只地狱小狗,2026-07-03 02:06:52,36,10200505,2101,35.0,是 / Yes,Fantasy、Contract Lovers,奇幻、合约爱好者,Satan Sent Me a Hell Puppy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,87,ID 7660501372965688338,I Bankrupted My Killer Husband,我让我的杀手丈夫破产了,2026-07-09 20:23:56,30,395904,3266,54.4,是 / Yes,Family Feud、Married Life,家庭恩怨、婚姻生活,I Bankrupted My Killer Husband,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,88,ID 7657992394000323591,The Billionaire's Lie Detector,亿万富翁的测谎仪,2026-07-03 02:09:21,30,805776,1801,30.0,是 / Yes,Family Feud、Business Competition,家庭恩怨、商业竞赛,The Billionaire's Lie Detector,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,89,ID 7661912464677835792,He Exposed Our Secret Kiss,他暴露了我们的秘密吻,2026-07-13 15:39:18,36,319216,3421,57.0,是 / Yes,City、Childhood Sweethearts、Romantic Complications,城市、青梅竹马、浪漫并发症,He Exposed Our Secret Kiss,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,90,ID 7661912496671839233,Fantasy Domain: Ruling the Campus Queens,幻想领域：统治校园女王,2026-07-13 15:39:26,36,80495,2567,42.8,是 / Yes,Romantic Complications、Revealed Crush,浪漫并发症、揭露暗恋,Fantasy Domain: Ruling the Campus Queens,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,91,ID 7660501457099592722,"Carrying His Heir, Breaking His Heart",背负着他的继承人，伤透了他的心,2026-07-09 20:21:18,60,767239,4531,75.5,是 / Yes,Family Feud、Romantic Complications、Contract Lovers,家庭恩怨、浪漫并发症、合约爱好者,"Carrying His Heir, Breaking His Heart",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,92,ID 7658208622882706450,Beneath the Ice The Captain’s Fake Boyfriend,冰下船长的假男友,2026-07-03 16:04:07,18,24722848,2876,47.9,是 / Yes,Contract Lovers、Romantic Complications,合约爱好者、浪漫并发症,Beneath the Ice The Captain’s Fake Boyfriend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,93,ID 7660501431933719559,Her Forbidden Contract,她的禁忌契约,2026-07-09 20:24:25,40,782640,3648,60.8,是 / Yes,Revenge、Royal Palace、Contract Lovers,复仇、皇宫、合约爱好者,"A trapped bride burns under a broken marriage spell, until the forbidden contract master touches her mark and reveals the one truth her husband fears most: she was never meant to obey.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,94,ID 7661912712678577168,Two Grand Daughter,两个孙女,2026-07-13 15:40:25,58,151761,4627,77.1,是 / Yes,Rural Area、Family & Ethics,乡村、家庭与道德,Two Grand Daughter,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,95,ID 7661912995236434960,My CEO Thought I Was Her,我的首席执行官以为我是她,2026-07-13 15:44:32,46,315544,3070,51.2,是 / Yes,Superior and Inferior、Workplace、First Love & Substitute,强弱逆袭、职场、初恋与替身,My CEO Thought I Was Her,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,96,ID 7661912888138994704,The Red Knight's Forbidden Lady,红骑士的禁忌女士,2026-07-13 15:40:58,40,108753,2553,42.5,是 / Yes,Family Disputes、Grand Mansion、Redemption,家庭纠纷、正大公馆、赎回,The Red Knight's Forbidden Lady,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,97,ID 7660501439282451463,Locked Wife Rising,锁妻崛起,2026-07-09 20:21:04,40,556932,3663,61.0,是 / Yes,Married Life、Family Feud、Love Triangle,婚姻生活、家庭恩怨、三角恋,"A locked wife receives a silver key from the silent butler on the night her husband brings another woman home, and that tiny metal blade cuts open a gilded cage of lies.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,98,ID 7660501390598476807,The Cursed Mermaid Sings,被诅咒的美人鱼歌唱,2026-07-09 20:23:34,50,782955,3388,56.5,是 / Yes,Fantasy、Mistaken Identities、Romantic Complications,奇幻、错误的身份、浪漫并发症,"She drowns the killer tides in secret, branded a curse for the miracle she alone performs—until the night the ocean roars, and the throne kneels to the voice it once chained.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,99,ID 7657992750910198792,Seven Years to Forever,七年到永远,2026-07-03 02:10:42,43,3706863,3872,64.5,是 / Yes,City、Reconciliation、Romantic Complications,城市、和解、浪漫并发症,Seven Years to Forever,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,100,ID 7657961190815257618,Penalty Kiss,惩罚之吻,2026-07-03 00:03:36,40,838206,2738,45.6,是 / Yes,Enemies to Lovers、Sports、City,从敌人到恋人、运动的、城市,Penalty Kiss,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,101,ID 7654451483257099282,The Queen Who Bought His Empire,买下帝国的女王,2026-06-23 13:03:53,35,1659979,2124,35.4,是 / Yes,Married Life、Family Feud,婚姻生活、家庭恩怨,The Queen Who Bought His Empire,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,102,ID 7654265853839528978,The Billionaire's Shield,亿万富翁的盾牌,2026-06-23 01:05:09,30,797150,2337,39.0,是 / Yes,Superior and Inferior、Romantic Complications、City,强弱逆袭、浪漫并发症、城市,The Billionaire's Shield,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,103,ID 7656910949420635144,Reborn to Revenge: Guarded by the Billionaire Alpha,重生复仇：由亿万富翁阿尔法守护,2026-06-30 04:23:12,43,1033598,3512,58.5,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,Reborn to Revenge: Guarded by the Billionaire Alpha,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,104,ID 7656910075717964807,The Heiress in a Janitor's Uniform,穿清洁工制服的女继承人,2026-06-30 04:09:48,50,771893,5088,84.8,是 / Yes,Mistaken Identities、Family & Ethics、Family Feud,错误的身份、家庭与道德、家庭恩怨,The Heiress in a Janitor's Uniform,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,105,ID 7656972414429139986,From Dead Cop to Mafia Queen,从死亡警察到黑手党女王,2026-06-30 08:07:58,29,12208086,2296,38.3,是 / Yes,City、dark romance、Revenge,城市、黑暗浪漫、复仇,From Dead Cop to Mafia Queen,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,106,ID 7655363802367677447,The Outcast and Her Hound: No Mercy,流浪者和她的猎犬：无情,2026-06-26 00:05:46,42,7609862,2648,44.1,是 / Yes,Family Feud、Family & Ethics,家庭恩怨、家庭与道德,The Outcast and Her Hound: No Mercy,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
